"","subject","activity","measurement","average"
"12087",26,"walking downstairs","fBodyBodyGyroJerkMag-meanFreq()",-0.00434100877638
"12088",26,"sitting","tBodyAcc-mean()-X",0.258243530166667
"12089",26,"sitting","tBodyAcc-mean()-Y",-0.00713364541358974
"12090",26,"sitting","tBodyAcc-mean()-Z",-0.0974448692333333
"12091",26,"sitting","tBodyAcc-std()-X",-0.979768987948718
"12092",26,"sitting","tBodyAcc-std()-Y",-0.94079896551282
"12093",26,"sitting","tBodyAcc-std()-Z",-0.950004414102564
"12094",26,"sitting","tGravityAcc-mean()-X",0.782955611794872
"12095",26,"sitting","tGravityAcc-mean()-Y",0.223105562025641
"12096",26,"sitting","tGravityAcc-mean()-Z",0.314387627435897
"12097",26,"sitting","tGravityAcc-std()-X",-0.965082925641026
"12098",26,"sitting","tGravityAcc-std()-Y",-0.949286700807692
"12099",26,"sitting","tGravityAcc-std()-Z",-0.944580863846154
"12100",26,"sitting","tBodyAccJerk-mean()-X",0.0764443226333333
"12101",26,"sitting","tBodyAccJerk-mean()-Y",0.00692238958961538
"12102",26,"sitting","tBodyAccJerk-mean()-Z",-0.00780237981320513
"12103",26,"sitting","tBodyAccJerk-std()-X",-0.99225839525641
"12104",26,"sitting","tBodyAccJerk-std()-Y",-0.986215215641026
"12105",26,"sitting","tBodyAccJerk-std()-Z",-0.99000871051282
"12106",26,"sitting","tBodyGyro-mean()-X",-0.0370217449628205
"12107",26,"sitting","tBodyGyro-mean()-Y",-0.0840648503320513
"12108",26,"sitting","tBodyGyro-mean()-Z",0.0711109471666667
"12109",26,"sitting","tBodyGyro-std()-X",-0.991027700512821
"12110",26,"sitting","tBodyGyro-std()-Y",-0.973444813846154
"12111",26,"sitting","tBodyGyro-std()-Z",-0.966441338076923
"12112",26,"sitting","tBodyGyroJerk-mean()-X",-0.095984817
"12113",26,"sitting","tBodyGyroJerk-mean()-Y",-0.0403070205666667
"12114",26,"sitting","tBodyGyroJerk-mean()-Z",-0.0487627204433077
"12115",26,"sitting","tBodyGyroJerk-std()-X",-0.995882512051282
"12116",26,"sitting","tBodyGyroJerk-std()-Y",-0.993139833846154
"12117",26,"sitting","tBodyGyroJerk-std()-Z",-0.991929788974359
"12118",26,"sitting","tBodyAccMag-mean()",-0.953079994102564
"12119",26,"sitting","tBodyAccMag-std()",-0.933602783410256
"12120",26,"sitting","tGravityAccMag-mean()",-0.953079994102564
"12121",26,"sitting","tGravityAccMag-std()",-0.933602783410256
"12122",26,"sitting","tBodyAccJerkMag-mean()",-0.990898435769231
"12123",26,"sitting","tBodyAccJerkMag-std()",-0.989986111666667
"12124",26,"sitting","tBodyGyroMag-mean()",-0.954052945897436
"12125",26,"sitting","tBodyGyroMag-std()",-0.964742022307692
"12126",26,"sitting","tBodyGyroJerkMag-mean()",-0.994466446282051
"12127",26,"sitting","tBodyGyroJerkMag-std()",-0.994033207051282
"12128",26,"sitting","fBodyAcc-mean()-X",-0.982579546025641
"12129",26,"sitting","fBodyAcc-mean()-Y",-0.954299410641026
"12130",26,"sitting","fBodyAcc-mean()-Z",-0.967519149358974
"12131",26,"sitting","fBodyAcc-std()-X",-0.978755176794872
"12132",26,"sitting","fBodyAcc-std()-Y",-0.937783538974359
"12133",26,"sitting","fBodyAcc-std()-Z",-0.94478134025641
"12134",26,"sitting","fBodyAcc-meanFreq()-X",-0.14901757589359
"12135",26,"sitting","fBodyAcc-meanFreq()-Y",0.112830239679487
"12136",26,"sitting","fBodyAcc-meanFreq()-Z",0.0745313733174231
"12137",26,"sitting","fBodyAccJerk-mean()-X",-0.992025427435897
"12138",26,"sitting","fBodyAccJerk-mean()-Y",-0.985862886410256
"12139",26,"sitting","fBodyAccJerk-mean()-Z",-0.987989982948718
"12140",26,"sitting","fBodyAccJerk-std()-X",-0.99329986051282
"12141",26,"sitting","fBodyAccJerk-std()-Y",-0.987754588717949
"12142",26,"sitting","fBodyAccJerk-std()-Z",-0.990693114358974
"12143",26,"sitting","fBodyAccJerk-meanFreq()-X",0.17657695075641
"12144",26,"sitting","fBodyAccJerk-meanFreq()-Y",0.0466390168589744
"12145",26,"sitting","fBodyAccJerk-meanFreq()-Z",0.0548784456073077
"12146",26,"sitting","fBodyGyro-mean()-X",-0.990144882307692
"12147",26,"sitting","fBodyGyro-mean()-Y",-0.981740793333333
"12148",26,"sitting","fBodyGyro-mean()-Z",-0.970423693717949
"12149",26,"sitting","fBodyGyro-std()-X",-0.991318436410256
"12150",26,"sitting","fBodyGyro-std()-Y",-0.969488188974359
"12151",26,"sitting","fBodyGyro-std()-Z",-0.968266666923077
"12152",26,"sitting","fBodyGyro-meanFreq()-X",0.106739301755128
"12153",26,"sitting","fBodyGyro-meanFreq()-Y",-0.38419769075641
"12154",26,"sitting","fBodyGyro-meanFreq()-Z",0.0345111450307692
"12155",26,"sitting","fBodyAccMag-mean()",-0.952411043717949
"12156",26,"sitting","fBodyAccMag-std()",-0.934587699141026
"12157",26,"sitting","fBodyAccMag-meanFreq()",0.0890797482948718
"12158",26,"sitting","fBodyBodyAccJerkMag-mean()",-0.989481942820513
"12159",26,"sitting","fBodyBodyAccJerkMag-std()",-0.989521272820513
"12160",26,"sitting","fBodyBodyAccJerkMag-meanFreq()",0.336786740217949
"12161",26,"sitting","fBodyBodyGyroMag-mean()",-0.97646387
"12162",26,"sitting","fBodyBodyGyroMag-std()",-0.963650652307692
"12163",26,"sitting","fBodyBodyGyroMag-meanFreq()",-0.185666085064103
"12164",26,"sitting","fBodyBodyGyroJerkMag-mean()",-0.993985447564103
"12165",26,"sitting","fBodyBodyGyroJerkMag-std()",-0.99420976974359
"12166",26,"sitting","fBodyBodyGyroJerkMag-meanFreq()",0.300529363615385
"12167",26,"standing","tBodyAcc-mean()-X",0.281127035405405
"12168",26,"standing","tBodyAcc-mean()-Y",-0.0166608306652703
"12169",26,"standing","tBodyAcc-mean()-Z",-0.110237796416216
"12170",26,"standing","tBodyAcc-std()-X",-0.993069368783784
"12171",26,"standing","tBodyAcc-std()-Y",-0.949466155405405
"12172",26,"standing","tBodyAcc-std()-Z",-0.962988401351351
"12173",26,"standing","tGravityAcc-mean()-X",0.965460891621622
"12174",26,"standing","tGravityAcc-mean()-Y",-0.140315421824324
"12175",26,"standing","tGravityAcc-mean()-Z",0.0884142682297297
"12176",26,"standing","tGravityAcc-std()-X",-0.992678782162162
"12177",26,"standing","tGravityAcc-std()-Y",-0.966986433783784
"12178",26,"standing","tGravityAcc-std()-Z",-0.964228470675676
"12179",26,"standing","tBodyAccJerk-mean()-X",0.0753578207972973
"12180",26,"standing","tBodyAccJerk-mean()-Y",0.0081732226404054
"12181",26,"standing","tBodyAccJerk-mean()-Z",-0.00219497782824324
"12182",26,"standing","tBodyAccJerk-std()-X",-0.990498355
"12183",26,"standing","tBodyAccJerk-std()-Y",-0.975935485405405
"12184",26,"standing","tBodyAccJerk-std()-Z",-0.986693448648649
"12185",26,"standing","tBodyGyro-mean()-X",-0.0245345837959459
"12186",26,"standing","tBodyGyro-mean()-Y",-0.0731385762635135
"12187",26,"standing","tBodyGyro-mean()-Z",0.0776706781351351
"12188",26,"standing","tBodyGyro-std()-X",-0.973785111216216
"12189",26,"standing","tBodyGyro-std()-Y",-0.982408142702703
"12190",26,"standing","tBodyGyro-std()-Z",-0.974891360675676
"12191",26,"standing","tBodyGyroJerk-mean()-X",-0.100355997108108
"12192",26,"standing","tBodyGyroJerk-mean()-Y",-0.0409011992972973
"12193",26,"standing","tBodyGyroJerk-mean()-Z",-0.0532541948283784
"12194",26,"standing","tBodyGyroJerk-std()-X",-0.978472409324324
"12195",26,"standing","tBodyGyroJerk-std()-Y",-0.989766989864865
"12196",26,"standing","tBodyGyroJerk-std()-Z",-0.985992503243243
"12197",26,"standing","tBodyAccMag-mean()",-0.968511694324324
"12198",26,"standing","tBodyAccMag-std()",-0.962697299189189
"12199",26,"standing","tGravityAccMag-mean()",-0.968511694324324
"12200",26,"standing","tGravityAccMag-std()",-0.962697299189189
"12201",26,"standing","tBodyAccJerkMag-mean()",-0.986985213648649
"12202",26,"standing","tBodyAccJerkMag-std()",-0.982626252972973
"12203",26,"standing","tBodyGyroMag-mean()",-0.968673955540541
"12204",26,"standing","tBodyGyroMag-std()",-0.962653585540541
"12205",26,"standing","tBodyGyroJerkMag-mean()",-0.98854482527027
"12206",26,"standing","tBodyGyroJerkMag-std()",-0.984253792432432
"12207",26,"standing","fBodyAcc-mean()-X",-0.991993372297297
"12208",26,"standing","fBodyAcc-mean()-Y",-0.958402317837838
"12209",26,"standing","fBodyAcc-mean()-Z",-0.97321515527027
"12210",26,"standing","fBodyAcc-std()-X",-0.993702408378378
"12211",26,"standing","fBodyAcc-std()-Y",-0.947829677432432
"12212",26,"standing","fBodyAcc-std()-Z",-0.960027795540541
"12213",26,"standing","fBodyAcc-meanFreq()-X",0.0910191269432432
"12214",26,"standing","fBodyAcc-meanFreq()-Y",0.00216184868918919
"12215",26,"standing","fBodyAcc-meanFreq()-Z",0.145511756677027
"12216",26,"standing","fBodyAccJerk-mean()-X",-0.990586982162162
"12217",26,"standing","fBodyAccJerk-mean()-Y",-0.976267058648649
"12218",26,"standing","fBodyAccJerk-mean()-Z",-0.984563921216216
"12219",26,"standing","fBodyAccJerk-std()-X",-0.991275662027027
"12220",26,"standing","fBodyAccJerk-std()-Y",-0.977354949459459
"12221",26,"standing","fBodyAccJerk-std()-Z",-0.987428086216216
"12222",26,"standing","fBodyAccJerk-meanFreq()-X",0.267659898704054
"12223",26,"standing","fBodyAccJerk-meanFreq()-Y",-0.0854585422074324
"12224",26,"standing","fBodyAccJerk-meanFreq()-Z",0.0492957974902703
"12225",26,"standing","fBodyGyro-mean()-X",-0.969364268513514
"12226",26,"standing","fBodyGyro-mean()-Y",-0.98388591027027
"12227",26,"standing","fBodyGyro-mean()-Z",-0.974459323783784
"12228",26,"standing","fBodyGyro-std()-X",-0.975321645675676
"12229",26,"standing","fBodyGyro-std()-Y",-0.981740873108108
"12230",26,"standing","fBodyGyro-std()-Z",-0.977351005
"12231",26,"standing","fBodyGyro-meanFreq()-X",-0.166415001236892
"12232",26,"standing","fBodyGyro-meanFreq()-Y",-0.118659609293919
"12233",26,"standing","fBodyGyro-meanFreq()-Z",-0.012085913522973
"12234",26,"standing","fBodyAccMag-mean()",-0.970605250405405
"12235",26,"standing","fBodyAccMag-std()",-0.963909299324324
"12236",26,"standing","fBodyAccMag-meanFreq()",0.0663748187851351
"12237",26,"standing","fBodyBodyAccJerkMag-mean()",-0.98287688945946
"12238",26,"standing","fBodyBodyAccJerkMag-std()",-0.981129312702703
"12239",26,"standing","fBodyBodyAccJerkMag-meanFreq()",0.221668476393243
"12240",26,"standing","fBodyBodyGyroMag-mean()",-0.972333108648649
"12241",26,"standing","fBodyBodyGyroMag-std()",-0.962967605810811
"12242",26,"standing","fBodyBodyGyroMag-meanFreq()",-0.144605013921622
"12243",26,"standing","fBodyBodyGyroJerkMag-mean()",-0.985762255540541
"12244",26,"standing","fBodyBodyGyroJerkMag-std()",-0.983313996081081
"12245",26,"standing","fBodyBodyGyroJerkMag-meanFreq()",0.104516777617568
"12246",26,"laying","tBodyAcc-mean()-X",0.271645864540789
"12247",26,"laying","tBodyAcc-mean()-Y",-0.0191895728026316
"12248",26,"laying","tBodyAcc-mean()-Z",-0.105002540289474
"12249",26,"laying","tBodyAcc-std()-X",-0.969445445263158
"12250",26,"laying","tBodyAcc-std()-Y",-0.983231351842105
"12251",26,"laying","tBodyAcc-std()-Z",-0.984500013157895
"12252",26,"laying","tGravityAcc-mean()-X",-0.621309715263158
"12253",26,"laying","tGravityAcc-mean()-Y",0.803015011578947
"12254",26,"laying","tGravityAcc-mean()-Z",0.614523405921053
"12255",26,"laying","tGravityAcc-std()-X",-0.944472488552632
"12256",26,"laying","tGravityAcc-std()-Y",-0.987887995263158
"12257",26,"laying","tGravityAcc-std()-Z",-0.984081708947368
"12258",26,"laying","tBodyAccJerk-mean()-X",0.0866502529210526
"12259",26,"laying","tBodyAccJerk-mean()-Y",0.0124420033513158
"12260",26,"laying","tBodyAccJerk-mean()-Z",-0.00614755098663158
"12261",26,"laying","tBodyAccJerk-std()-X",-0.989315824868421
"12262",26,"laying","tBodyAccJerk-std()-Y",-0.987182887763158
"12263",26,"laying","tBodyAccJerk-std()-Z",-0.989064628947368
"12264",26,"laying","tBodyGyro-mean()-X",-0.0170656239526316
"12265",26,"laying","tBodyGyro-mean()-Y",-0.0903229228815789
"12266",26,"laying","tBodyGyro-mean()-Z",0.152436344328947
"12267",26,"laying","tBodyGyro-std()-X",-0.990328197763158
"12268",26,"laying","tBodyGyro-std()-Y",-0.979325678815789
"12269",26,"laying","tBodyGyro-std()-Z",-0.969302237763158
"12270",26,"laying","tBodyGyroJerk-mean()-X",-0.100368640868421
"12271",26,"laying","tBodyGyroJerk-mean()-Y",-0.0396682720394737
"12272",26,"laying","tBodyGyroJerk-mean()-Z",-0.0711533355789474
"12273",26,"laying","tBodyGyroJerk-std()-X",-0.992665154868421
"12274",26,"laying","tBodyGyroJerk-std()-Y",-0.989063341973684
"12275",26,"laying","tBodyGyroJerk-std()-Z",-0.993759841842105
"12276",26,"laying","tBodyAccMag-mean()",-0.976785042368421
"12277",26,"laying","tBodyAccMag-std()",-0.964355190394737
"12278",26,"laying","tGravityAccMag-mean()",-0.976785042368421
"12279",26,"laying","tGravityAccMag-std()",-0.964355190394737
"12280",26,"laying","tBodyAccJerkMag-mean()",-0.989970604210526
"12281",26,"laying","tBodyAccJerkMag-std()",-0.989101949473684
"12282",26,"laying","tBodyGyroMag-mean()",-0.951863594736842
"12283",26,"laying","tBodyGyroMag-std()",-0.965676821973684
"12284",26,"laying","tBodyGyroJerkMag-mean()",-0.99219798
"12285",26,"laying","tBodyGyroJerkMag-std()",-0.989917354473684
"12286",26,"laying","fBodyAcc-mean()-X",-0.973262289210526
"12287",26,"laying","fBodyAcc-mean()-Y",-0.983664034342105
"12288",26,"laying","fBodyAcc-mean()-Z",-0.984923123552632
"12289",26,"laying","fBodyAcc-std()-X",-0.967971891447368
"12290",26,"laying","fBodyAcc-std()-Y",-0.983317083947368
"12291",26,"laying","fBodyAcc-std()-Z",-0.984854487894737
"12292",26,"laying","fBodyAcc-meanFreq()-X",-0.210237992646053
"12293",26,"laying","fBodyAcc-meanFreq()-Y",0.274378315092105
"12294",26,"laying","fBodyAcc-meanFreq()-Z",0.374613940986842
"12295",26,"laying","fBodyAccJerk-mean()-X",-0.989224043947368
"12296",26,"laying","fBodyAccJerk-mean()-Y",-0.987115080789474
"12297",26,"laying","fBodyAccJerk-mean()-Z",-0.987308252236842
"12298",26,"laying","fBodyAccJerk-std()-X",-0.990410106973684
"12299",26,"laying","fBodyAccJerk-std()-Y",-0.988238648552632
"12300",26,"laying","fBodyAccJerk-std()-Z",-0.989370490789474
"12301",26,"laying","fBodyAccJerk-meanFreq()-X",0.137090425315789
"12302",26,"laying","fBodyAccJerk-meanFreq()-Y",0.127044302263158
"12303",26,"laying","fBodyAccJerk-meanFreq()-Z",0.148820983839737
"12304",26,"laying","fBodyGyro-mean()-X",-0.988386324868421
"12305",26,"laying","fBodyGyro-mean()-Y",-0.983127999342105
"12306",26,"laying","fBodyGyro-mean()-Z",-0.970171219605263
"12307",26,"laying","fBodyGyro-std()-X",-0.990970119605263
"12308",26,"laying","fBodyGyro-std()-Y",-0.977491843421053
"12309",26,"laying","fBodyGyro-std()-Z",-0.971789046710526
"12310",26,"laying","fBodyGyro-meanFreq()-X",0.153049810180263
"12311",26,"laying","fBodyGyro-meanFreq()-Y",-0.0665477247486842
"12312",26,"laying","fBodyGyro-meanFreq()-Z",0.206193013839342
"12313",26,"laying","fBodyAccMag-mean()",-0.969269114078947
"12314",26,"laying","fBodyAccMag-std()",-0.966576631710526
"12315",26,"laying","fBodyAccMag-meanFreq()",0.277268278907895
"12316",26,"laying","fBodyBodyAccJerkMag-mean()",-0.989138184473684
"12317",26,"laying","fBodyBodyAccJerkMag-std()",-0.987901463289474
"12318",26,"laying","fBodyBodyAccJerkMag-meanFreq()",0.350704034325
"12319",26,"laying","fBodyBodyGyroMag-mean()",-0.974305179605263
"12320",26,"laying","fBodyBodyGyroMag-std()",-0.96613921868421
"12321",26,"laying","fBodyBodyGyroMag-meanFreq()",0.111740579146316
"12322",26,"laying","fBodyBodyGyroJerkMag-mean()",-0.990430914078947
"12323",26,"laying","fBodyBodyGyroJerkMag-std()",-0.989628012236842
"12324",26,"laying","fBodyBodyGyroJerkMag-meanFreq()",0.239935477563158
"12325",27,"walking","tBodyAcc-mean()-X",0.276849485438596
"12326",27,"walking","tBodyAcc-mean()-Y",-0.0166478783221912
"12327",27,"walking","tBodyAcc-mean()-Z",-0.112822289263158
"12328",27,"walking","tBodyAcc-std()-X",-0.348475560526316
"12329",27,"walking","tBodyAcc-std()-Y",-0.187301214964912
"12330",27,"walking","tBodyAcc-std()-Z",-0.297318273508772
"12331",27,"walking","tGravityAcc-mean()-X",0.944759287368421
"12332",27,"walking","tGravityAcc-mean()-Y",-0.187497034561404
"12333",27,"walking","tGravityAcc-mean()-Z",-0.126210937305263
"12334",27,"walking","tGravityAcc-std()-X",-0.979866136842105
"12335",27,"walking","tGravityAcc-std()-Y",-0.973792999824561
"12336",27,"walking","tGravityAcc-std()-Z",-0.956593490526316
"12337",27,"walking","tBodyAccJerk-mean()-X",0.0684331971807018
"12338",27,"walking","tBodyAccJerk-mean()-Y",0.00161230290877193
"12339",27,"walking","tBodyAccJerk-mean()-Z",-0.020752327245614
"12340",27,"walking","tBodyAccJerk-std()-X",-0.316184021578947
"12341",27,"walking","tBodyAccJerk-std()-Y",-0.104090459225439
"12342",27,"walking","tBodyAccJerk-std()-Z",-0.401188539824561
"12343",27,"walking","tBodyGyro-mean()-X",-0.08558835714
"12344",27,"walking","tBodyGyro-mean()-Y",-0.0365348163649123
"12345",27,"walking","tBodyGyro-mean()-Z",0.118267750196491
"12346",27,"walking","tBodyGyro-std()-X",-0.606860248596491
"12347",27,"walking","tBodyGyro-std()-Y",-0.529865057894737
"12348",27,"walking","tBodyGyro-std()-Z",-0.250120409298246
"12349",27,"walking","tBodyGyroJerk-mean()-X",-0.0786163508824035
"12350",27,"walking","tBodyGyroJerk-mean()-Y",-0.0476974404561403
"12351",27,"walking","tBodyGyroJerk-mean()-Z",-0.0650247552701754
"12352",27,"walking","tBodyGyroJerk-std()-X",-0.523256879298246
"12353",27,"walking","tBodyGyroJerk-std()-Y",-0.634105502807017
"12354",27,"walking","tBodyGyroJerk-std()-Z",-0.426346962631579
"12355",27,"walking","tBodyAccMag-mean()",-0.238853875263158
"12356",27,"walking","tBodyAccMag-std()",-0.407355787017544
"12357",27,"walking","tGravityAccMag-mean()",-0.238853875263158
"12358",27,"walking","tGravityAccMag-std()",-0.407355787017544
"12359",27,"walking","tBodyAccJerkMag-mean()",-0.230500549298246
"12360",27,"walking","tBodyAccJerkMag-std()",-0.266138940350877
"12361",27,"walking","tBodyGyroMag-mean()",-0.396638753684211
"12362",27,"walking","tBodyGyroMag-std()",-0.482452355789474
"12363",27,"walking","tBodyGyroJerkMag-mean()",-0.562587199473684
"12364",27,"walking","tBodyGyroJerkMag-std()",-0.618718628596491
"12365",27,"walking","fBodyAcc-mean()-X",-0.308702374385965
"12366",27,"walking","fBodyAcc-mean()-Y",-0.13678354122807
"12367",27,"walking","fBodyAcc-mean()-Z",-0.312372595438596
"12368",27,"walking","fBodyAcc-std()-X",-0.365256349298246
"12369",27,"walking","fBodyAcc-std()-Y",-0.267741550175439
"12370",27,"walking","fBodyAcc-std()-Z",-0.345515217192982
"12371",27,"walking","fBodyAcc-meanFreq()-X",-0.301660253842105
"12372",27,"walking","fBodyAcc-meanFreq()-Y",0.154280392119298
"12373",27,"walking","fBodyAcc-meanFreq()-Z",0.248446349
"12374",27,"walking","fBodyAccJerk-mean()-X",-0.345482736842105
"12375",27,"walking","fBodyAccJerk-mean()-Y",-0.194767362438596
"12376",27,"walking","fBodyAccJerk-mean()-Z",-0.382617091578947
"12377",27,"walking","fBodyAccJerk-std()-X",-0.346610413333333
"12378",27,"walking","fBodyAccJerk-std()-Y",-0.0655179027631579
"12379",27,"walking","fBodyAccJerk-std()-Z",-0.417957993859649
"12380",27,"walking","fBodyAccJerk-meanFreq()-X",-0.268722350470175
"12381",27,"walking","fBodyAccJerk-meanFreq()-Y",-0.226365823631579
"12382",27,"walking","fBodyAccJerk-meanFreq()-Z",-0.199017301947368
"12383",27,"walking","fBodyGyro-mean()-X",-0.498017935263158
"12384",27,"walking","fBodyGyro-mean()-Y",-0.534724231403509
"12385",27,"walking","fBodyGyro-mean()-Z",-0.318182379824561
"12386",27,"walking","fBodyGyro-std()-X",-0.642349125614035
"12387",27,"walking","fBodyGyro-std()-Y",-0.530943838421053
"12388",27,"walking","fBodyGyro-std()-Z",-0.297847512280702
"12389",27,"walking","fBodyGyro-meanFreq()-X",-0.0405734629829825
"12390",27,"walking","fBodyGyro-meanFreq()-Y",0.00198569075263158
"12391",27,"walking","fBodyGyro-meanFreq()-Z",-0.128721382112281
"12392",27,"walking","fBodyAccMag-mean()",-0.327229405789474
"12393",27,"walking","fBodyAccMag-std()",-0.550392604912281
"12394",27,"walking","fBodyAccMag-meanFreq()",0.243535983807018
